id,trade_name,generic_name,active_ingredient,company,gtin,barcode,strength,form,package_size,price_range,requires_prescription,storage_conditions,category
med_00495,Zyrtec,Zyrtec,Cetirizine,EIPICO,6223001638545,6221003816989,5mg,Eye drops,5ml,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00496,Cetirizine 180mg,Cetirizine,Cetirizine,EIPICO,6221001955856,6223002658407,180mg,Syrup,120ml,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00497,Cetirizine,Cetirizine,Cetirizine,EIPICO,6221002873593,6222003855952,180mg,Eye drops,10ml,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00498,Cetirizine,Cetirizine,Cetirizine,EIPICO,6223002411519,6222002293409,180mg,Capsule,30 units,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00499,Loratadine 120mg,Loratadine,Loratadine,EIPICO,6223002391920,6223002418318,120mg,Eye drops,5ml,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00500,Loratadine,Loratadine,Loratadine,EIPICO,6222002253799,6221003265880,120mg,Eye drops,5ml,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00501,Loratadine,Loratadine,Loratadine,EIPICO,6222001887052,6222002777910,180mg,Tablet,100 units,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00502,Claritin 10mg,Claritin,Cetirizine,EIPICO,6222001890717,6221002931676,10mg,Capsule,30 units,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00503,Claritin,Claritin,Cetirizine,EIPICO,6221002824738,6221002256973,120mg,Capsule,20 units,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00504,Claritin,Claritin,Fexofenadine,EIPICO,6221003728867,6222002616626,120mg,Eye drops,10ml,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00505,Alavert 10mg,Alavert,Loratadine,EIPICO,6221001773905,6223001591611,10mg,Syrup,100ml,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00506,Alavert,Alavert,Fexofenadine,EIPICO,6221002673090,6221002522272,180mg,Tablet,10 units,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00507,Alavert,Alavert,Loratadine,EIPICO,6221003313840,6223002608587,180mg,Eye drops,5ml,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00508,Loratadine 10mg,Loratadine,Loratadine,EIPICO,6221001575218,6222001419935,10mg,Tablet,100 units,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00509,Loratadine,Loratadine,Loratadine,EIPICO,6221003344163,6221001230224,180mg,Capsule,20 units,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00510,Loratadine,Loratadine,Loratadine,EIPICO,6223001193300,6223001231212,10mg,Tablet,10 units,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00511,Claritin 180mg,Claritin,Cetirizine,EIPICO,6222001225652,6221001597312,180mg,Eye drops,5ml,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00512,Claritin,Claritin,Fexofenadine,EIPICO,6221003976188,6222003377743,120mg,Eye drops,5ml,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00513,Claritin,Claritin,Fexofenadine,EIPICO,6221001910392,6223001770739,180mg,Syrup,60ml,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00514,Alavert 120mg,Alavert,Loratadine,EIPICO,6223001585419,6222001906057,120mg,Tablet,100 units,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00515,Alavert,Alavert,Loratadine,EIPICO,6221001568513,6222002988097,10mg,Capsule,50 units,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00516,Alavert,Alavert,Loratadine,EIPICO,6222001265147,6221002581488,10mg,Syrup,250ml,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00517,Fexofenadine 180mg,Fexofenadine,Cetirizine,EIPICO,6221002589976,6223002121940,180mg,Tablet,10 units,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00518,Fexofenadine,Fexofenadine,Loratadine,EIPICO,6221003535036,6222003530747,10mg,Syrup,60ml,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00519,Fexofenadine,Fexofenadine,Cetirizine,EIPICO,6223002886615,6222002175210,5mg,Tablet,10 units,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00520,Allegra 120mg,Allegra,Fexofenadine,EIPICO,6221002648986,6222002761912,120mg,Eye drops,5ml,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00521,Allegra,Allegra,Fexofenadine,EIPICO,6221003555366,6221001761623,180mg,Tablet,10 units,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00522,Allegra,Allegra,Cetirizine,EIPICO,6221001305078,6222001349873,5mg,Capsule,20 units,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00523,Fexofenadine 5mg,Fexofenadine,Fexofenadine,EIPICO,6222003963478,6223002576579,5mg,Syrup,100ml,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00524,Fexofenadine,Fexofenadine,Cetirizine,EIPICO,6223001436960,6223002971139,180mg,Capsule,10 units,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00525,Fexofenadine,Fexofenadine,Fexofenadine,EIPICO,6221001251659,6223002972916,120mg,Tablet,30 units,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00526,Allegra 120mg,Allegra,Fexofenadine,EIPICO,6223001642836,6221002741262,120mg,Syrup,250ml,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00527,Allegra,Allegra,Loratadine,EIPICO,6223002413528,6223002881715,180mg,Capsule,20 units,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00528,Allegra,Allegra,Fexofenadine,EIPICO,6222003947973,6223002218883,5mg,Capsule,20 units,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00529,Fexofenadine 120mg,Fexofenadine,Cetirizine,EIPICO,6221003220621,6222002755481,120mg,Tablet,100 units,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00530,Fexofenadine,Fexofenadine,Loratadine,EIPICO,6221003599564,6223002552780,120mg,Tablet,100 units,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00531,Fexofenadine,Fexofenadine,Loratadine,EIPICO,6222001257670,6221001818636,120mg,Capsule,50 units,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00532,Desloratadine 10mg,Desloratadine,Loratadine,EIPICO,6222002149949,6223001385703,10mg,Syrup,120ml,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00533,Desloratadine,Desloratadine,Loratadine,EIPICO,6221001550517,6223002556336,180mg,Eye drops,10ml,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00534,Desloratadine,Desloratadine,Loratadine,EIPICO,6223001735489,6221002804054,120mg,Syrup,60ml,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00535,Clarinex 120mg,Clarinex,Fexofenadine,EIPICO,6223001456204,6223001959487,120mg,Eye drops,10ml,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00536,Clarinex,Clarinex,Cetirizine,EIPICO,6221001904136,6221001168280,180mg,Syrup,100ml,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00537,Clarinex,Clarinex,Fexofenadine,EIPICO,6222003757429,6222003175475,180mg,Capsule,30 units,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00538,Desloratadine 5mg,Desloratadine,Loratadine,EIPICO,6222002114488,6221002525352,5mg,Eye drops,10ml,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00539,Desloratadine,Desloratadine,Loratadine,EIPICO,6221003549499,6222001379434,5mg,Capsule,20 units,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00540,Desloratadine,Desloratadine,Loratadine,EIPICO,6222003913936,6223002407795,10mg,Tablet,30 units,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00541,Clarinex 180mg,Clarinex,Loratadine,EIPICO,6221002314934,6221002128338,180mg,Eye drops,5ml,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00542,Clarinex,Clarinex,Cetirizine,EIPICO,6223001407373,6222002340303,10mg,Tablet,20 units,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00543,Clarinex,Clarinex,Cetirizine,EIPICO,6223001926154,6222001521450,180mg,Eye drops,10ml,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00544,Desloratadine 5mg,Desloratadine,Loratadine,EIPICO,6222002968643,6221002221475,5mg,Eye drops,10ml,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00545,Desloratadine,Desloratadine,Loratadine,EIPICO,6222001572252,6223001755734,10mg,Tablet,20 units,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00546,Desloratadine,Desloratadine,Loratadine,EIPICO,6223002616766,6222002452489,120mg,Tablet,10 units,15-40 EGP,False,"Store below 25°C, protect from light",Allergy
med_00547,Azithro 250mg,Azithro,Azithromycin,Pharco,6221002312844,6221001414672,250mg,Tablet,10 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00548,Azithro,Azithro,Azithromycin,Pharco,6223001168275,6222003709393,500mg,Tablet,50 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00549,Azithro,Azithro,Azithromycin,Pharco,6221002379255,6222001908192,1g,Suspension,100ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00550,Azithral 500mg,Azithral,Azithromycin,Pharco,6222002463684,6221002702693,500mg,Tablet,50 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00551,Azithral,Azithral,Azithromycin,Pharco,6221002414929,6223002847207,500mg,Injection,5ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00552,Azithral,Azithral,Azithromycin,Pharco,6221003209260,6221003393065,250mg,Tablet,100 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00553,Zimax 500mg,Zimax,Azithromycin,Pharco,6221003245033,6222002205737,500mg,Injection,5ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00554,Zimax,Zimax,Azithromycin,Pharco,6221003262990,6222001759321,250mg,Capsule,50 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00555,Zimax,Zimax,Ciprofloxacin,Pharco,6223002863212,6222003416079,1g,Capsule,10 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00556,Azin 500mg,Azin,Azithromycin,Pharco,6221003564890,6223001654860,500mg,Capsule,10 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00557,Azin,Azin,Azithromycin,Pharco,6223001660420,6223001689851,500mg,Capsule,30 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00558,Azin,Azin,Amoxicillin,Pharco,6222002319650,6221003882378,1g,Injection,1ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00559,Azithro 1g,Azithro,Azithromycin,Pharco,6222001592960,6221001725956,1g,Injection,5ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00560,Azithro,Azithro,Azithromycin,Pharco,6221003749924,6222001508757,500mg,Capsule,10 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00561,Azithro,Azithro,Azithromycin,Pharco,6221001238957,6221002466979,1g,Capsule,20 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00562,Azithral 1g,Azithral,Azithromycin,Pharco,6221002313171,6221001339550,1g,Suspension,100ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00563,Azithral,Azithral,Azithromycin,Pharco,6223001770224,6222003429131,500mg,Injection,10ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00564,Azithral,Azithral,Azithromycin,Pharco,6223001355435,6221001906018,1g,Injection,2ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00565,Clarithro 1g,Clarithro,Ciprofloxacin,Pharco,6222002688264,6221003412887,1g,Injection,5ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00566,Clarithro,Clarithro,Ciprofloxacin,Pharco,6223001546065,6223001306551,500mg,Suspension,125ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00567,Clarithro,Clarithro,Amoxicillin,Pharco,6222002171326,6222001438320,250mg,Tablet,100 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00568,Clarithromycin 1g,Clarithromycin,Ciprofloxacin,Pharco,6221001446934,6221002667971,1g,Suspension,60ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00569,Clarithromycin,Clarithromycin,Amoxicillin,Pharco,6223001188600,6222003343709,500mg,Capsule,10 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00570,Clarithromycin,Clarithromycin,Ciprofloxacin,Pharco,6222002243950,6223001382492,500mg,Suspension,125ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00571,Klaricid 250mg,Klaricid,Azithromycin,Pharco,6223002753512,6221001119661,250mg,Suspension,250ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00572,Klaricid,Klaricid,Ciprofloxacin,Pharco,6222003251381,6222002989660,500mg,Capsule,30 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00573,Klaricid,Klaricid,Azithromycin,Pharco,6222002453498,6222002574374,250mg,Injection,10ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00574,Biaxin 1g,Biaxin,Ciprofloxacin,Pharco,6222003333145,6221002472113,1g,Suspension,125ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00575,Biaxin,Biaxin,Amoxicillin,Pharco,6222002132350,6222002280622,250mg,Tablet,100 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00576,Biaxin,Biaxin,Ciprofloxacin,Pharco,6222002920123,6222003476553,500mg,Injection,2ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00577,Clarithro 500mg,Clarithro,Amoxicillin,Pharco,6223002712511,6222002600480,500mg,Tablet,100 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00578,Clarithro,Clarithro,Ciprofloxacin,Pharco,6222003544005,6222003911862,250mg,Injection,1ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00579,Clarithro,Clarithro,Azithromycin,Pharco,6222001243401,6222002213282,500mg,Suspension,100ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00580,Doxycycline 250mg,Doxycycline,Azithromycin,Pharco,6221001752111,6221003771316,250mg,Suspension,125ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00581,Doxycycline,Doxycycline,Ciprofloxacin,Pharco,6222002679777,6222001486495,1g,Tablet,10 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00582,Doxycycline,Doxycycline,Amoxicillin,Pharco,6221001583737,6221002315637,500mg,Injection,10ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00583,Doxy 1g,Doxy,Ciprofloxacin,Pharco,6221002524297,6223001563291,1g,Injection,5ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00584,Doxy,Doxy,Azithromycin,Pharco,6221003321423,6222002403109,1g,Injection,2ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00585,Doxy,Doxy,Ciprofloxacin,Pharco,6223002140122,6222002550548,500mg,Capsule,10 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00586,Vibramycin 250mg,Vibramycin,Ciprofloxacin,Pharco,6221003597776,6222002803806,250mg,Injection,5ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00587,Vibramycin,Vibramycin,Ciprofloxacin,Pharco,6222003782666,6222002308447,500mg,Tablet,50 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00588,Vibramycin,Vibramycin,Ciprofloxacin,Pharco,6223002428787,6221003902802,500mg,Suspension,125ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00589,Doxycycline 250mg,Doxycycline,Ciprofloxacin,Pharco,6222001758257,6221001436646,250mg,Capsule,10 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00590,Doxycycline,Doxycycline,Azithromycin,Pharco,6222002791796,6222002288794,500mg,Suspension,60ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00591,Doxycycline,Doxycycline,Ciprofloxacin,Pharco,6223002537333,6221002822946,1g,Capsule,50 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00592,Doxy 1g,Doxy,Amoxicillin,Pharco,6223001342424,6222001270640,1g,Tablet,100 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00593,Doxy,Doxy,Azithromycin,Pharco,6222003209999,6221001690711,1g,Tablet,20 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00594,Doxy,Doxy,Amoxicillin,Pharco,6223001670415,6222003397191,500mg,Injection,1ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00595,Minocycline 1g,Minocycline,Azithromycin,Pharco,6222002815841,6222002120768,1g,Injection,2ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00596,Minocycline,Minocycline,Ciprofloxacin,Pharco,6221003215416,6221002197158,1g,Capsule,50 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00597,Minocycline,Minocycline,Amoxicillin,Pharco,6221002556468,6221003541265,500mg,Injection,10ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00598,Minocin 250mg,Minocin,Amoxicillin,Pharco,6221002337465,6221001949491,250mg,Capsule,50 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00599,Minocin,Minocin,Azithromycin,Pharco,6223001575030,6221001377597,250mg,Capsule,50 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00600,Minocin,Minocin,Ciprofloxacin,Pharco,6222002493718,6223001504820,1g,Capsule,30 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00601,Minocycline 250mg,Minocycline,Amoxicillin,Pharco,6221001255004,6221002306622,250mg,Suspension,125ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00602,Minocycline,Minocycline,Azithromycin,Pharco,6221001451066,6223002388932,250mg,Tablet,30 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00603,Minocycline,Minocycline,Amoxicillin,Pharco,6222002861155,6222002904181,1g,Capsule,30 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00604,Minocin 500mg,Minocin,Amoxicillin,Pharco,6221003732862,6222001783048,500mg,Injection,5ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00605,Minocin,Minocin,Ciprofloxacin,Pharco,6222002385624,6221003869418,1g,Capsule,50 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00606,Minocin,Minocin,Ciprofloxacin,Pharco,6221003726402,6221001524850,250mg,Injection,5ml,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00607,Minocycline 250mg,Minocycline,Azithromycin,Pharco,6222002528164,6222002849867,250mg,Tablet,20 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
med_00608,Minocycline,Minocycline,Amoxicillin,Pharco,6221003472633,6222002421600,250mg,Tablet,100 units,15-80 EGP,True,"Store below 25°C, protect from light",Antibiotics
